3,Raymond Ruiz,2026,NULL,NULL,150611.89000000,NULL
4,Dewayne Trevino,2026,NULL,NULL,3660005.16000000,NULL
5,Esperanza Middleton,2026,NULL,NULL,2583476.55000000,NULL
6,Gary Stewart,2026,NULL,NULL,1457543.67000000,NULL
9,Miriam Berg,2026,NULL,NULL,1704200.79000000,NULL
10,Joe Kim,2026,NULL,NULL,242741.88000000,NULL
12,Ashley Robinson,2026,NULL,NULL,1281733.68000000,NULL
13,Olive Bean,2026,NULL,NULL,3222856.20900000,NULL
15,Tommy Oneal,2026,NULL,NULL,312064.95000000,NULL
19,Ryan Cruz,2026,NULL,NULL,257559.72000000,NULL
23,Elvira Mclean,2026,NULL,NULL,2950455.69000000,NULL
24,Kevin Green,2026,NULL,NULL,1373449.74000000,NULL
25,Ollie Paul,2026,NULL,NULL,1391544.61000000,NULL
26,Winifred Bender,2026,NULL,NULL,97715.83000000,NULL
27,Patricia Davis,2026,NULL,NULL,3558933.32000000,NULL
28,Rufus Sutton,2026,NULL,NULL,75885.62000000,NULL
29,Bonnie Hale,2026,NULL,NULL,1844985.78000000,NULL
30,Darlene Soto,2026,NULL,NULL,34505.91000000,NULL
33,Sondra Bean,2026,NULL,NULL,193913.98000000,NULL
34,Doris Orr,2026,NULL,NULL,718176.69000000,NULL
35,Salvador Larsen,2026,NULL,NULL,4548533.25000000,NULL
36,Esperanza Middleton,2026,NULL,NULL,854229.89000000,NULL
37,Lillian Berry,2026,NULL,NULL,938463.68000000,NULL
38,Lena Aguilar,2026,NULL,NULL,1119711.56000000,NULL
39,Tracey Johnston,2026,NULL,NULL,2166975.30000000,NULL
40,Arlene Moon,2026,NULL,NULL,4758799.50000000,NULL
41,Corey Howell,2026,NULL,NULL,167880.93000000,NULL
42,Rolando Herman,2026,NULL,NULL,3274687.62000000,NULL
46,Scott Howard,2026,NULL,NULL,2027889.51000000,NULL
47,Nelson Huff,2026,NULL,NULL,267539.88000000,NULL
51,Jodie Wiggins,2026,NULL,NULL,3460137.52000000,NULL
52,Paula Wheeler,2026,NULL,NULL,2362087.26000000,NULL
54,Mateo Sherman,2026,NULL,NULL,1889439.60000000,NULL
55,Christian Carpenter,2026,NULL,NULL,909760.72050000,NULL
56,Matthew Thompson,2026,NULL,NULL,2037347.69400000,NULL
57,Brittany Arnold,2026,NULL,NULL,407910.62250000,NULL
59,Brittany Arnold,2026,NULL,NULL,1400993.58000000,NULL
61,Johnnie Valencia,2026,NULL,NULL,1467218.83000000,NULL
63,Roger Gibson,2026,NULL,NULL,983438.70000000,NULL
64,Nicholas Morales,2026,NULL,NULL,1065830.79000000,NULL
67,Steven Walker,2026,NULL,NULL,1846409.70000000,NULL
70,Joyce Butler,2026,NULL,NULL,5041265.88150000,NULL
71,Teresa Alexander,2026,NULL,NULL,2008911.54000000,NULL
72,Bobby Cervantes,2026,NULL,NULL,5032750.37500000,NULL
73,Candy Wolf,2026,NULL,NULL,4725749.50000000,NULL
74,Lamont Velez,2026,NULL,NULL,3141183.68000000,NULL
75,Cyrus Fuentes,2026,NULL,NULL,4238478.99000000,NULL
76,Kristine Ashley,2026,NULL,NULL,3376849.55000000,NULL
80,Manuel Klein,2026,NULL,NULL,3310899.32000000,NULL
81,Stella Delgado,2026,NULL,NULL,3947047.22000000,NULL
82,Bettie Berg,2026,NULL,NULL,1331599.80000000,NULL
84,Dorothy Flores,2026,NULL,NULL,966839.80000000,NULL
85,Nettie Buckner,2026,NULL,NULL,1487599.50000000,NULL
87,Myron Sexton,2026,NULL,NULL,1299087.84000000,NULL
89,Paul Allen,2026,NULL,NULL,5550023.04000000,NULL
90,Verna Krause,2026,NULL,NULL,366963.96000000,NULL
91,Jason Evans,2026,NULL,NULL,2039344.65000000,NULL
92,Arthur Cole,2026,NULL,NULL,3274509.54000000,NULL
93,Esperanza Middleton,2026,NULL,NULL,804473.74500000,NULL
96,Ramon Velez,2026,NULL,NULL,1576527.28000000,NULL
98,Rosalind Pena,2026,NULL,NULL,391639.90000000,NULL
102,Carl Wallace,2026,NULL,NULL,1649575.73000000,NULL
104,Mateo Sherman,2026,NULL,NULL,2826899.55000000,NULL
106,Eula Lindsey,2026,NULL,NULL,2146605.78000000,NULL
107,Gabriel Spencer,2026,NULL,NULL,1876082.67000000,NULL
110,Myrtle Yates,2026,NULL,NULL,3260939.66000000,NULL
112,Lowell Gates,2026,NULL,NULL,58948.82000000,NULL
114,Claudia Kinney,2026,NULL,NULL,3246174.59000000,NULL
115,Joe Kim,2026,NULL,NULL,1531807.84000000,NULL
116,Joseph Gonzalez,2026,NULL,NULL,4512299.50000000,NULL
117,Dianne Potter,2026,NULL,NULL,4690577.49000000,NULL
119,Noah Hart,2026,NULL,NULL,1278815.79000000,NULL
120,Andre Hampton,2026,NULL,NULL,188008.65450000,NULL
121,Ryan Cruz,2026,NULL,NULL,1620847.52000000,NULL
123,Jeannette Norton,2026,NULL,NULL,5422817.47700000,NULL
124,Angelo Nolan,2026,NULL,NULL,179043.83000000,NULL
126,Jose Sullivan,2026,NULL,NULL,3748490.52000000,NULL
130,Hilda Blake,2026,NULL,NULL,332099.95000000,NULL
132,Doris Orr,2026,NULL,NULL,3414323.63000000,NULL
133,Aurora Andersen,2026,NULL,NULL,1351373.60000000,NULL
134,Donald Lewis,2026,NULL,NULL,1181707.65000000,NULL
135,Patsy Glover,2026,NULL,NULL,1889975.42000000,NULL
136,Ruby Stone,2026,NULL,NULL,1003199.81000000,NULL
137,Lucy Nash,2026,NULL,NULL,365935.89150000,NULL
140,Lillie Castaneda,2026,NULL,NULL,4005743.52000000,NULL
142,Jana Castaneda,2026,NULL,NULL,656928.40950000,NULL
143,Blake Harvey,2026,NULL,NULL,4300849.96550000,NULL
145,Teri Valencia,2026,NULL,NULL,595812.69000000,NULL
147,Forrest Brandt,2026,NULL,NULL,511127.64000000,NULL
148,Elena Lyons,2026,NULL,NULL,19133.99000000,NULL
150,Alberta York,2026,NULL,NULL,1683569.58000000,NULL
152,Julius Wilkins,2026,NULL,NULL,730919.92000000,NULL
153,Gilbert Doyle,2026,NULL,NULL,2205027.93000000,NULL
154,Amy Morris,2026,NULL,NULL,519077.93000000,NULL
156,Socorro Bean,2026,NULL,NULL,861519.89000000,NULL
157,Carroll Bullock,2026,NULL,NULL,6606009.15000000,NULL
159,Leigh Leach,2026,NULL,NULL,2153423.74000000,NULL
160,Johnnie Valencia,2026,NULL,NULL,2915448.62000000,NULL
161,Joan Barnes,2026,NULL,NULL,293096.94050000,NULL
162,Christine Wood,2026,NULL,NULL,767123.91000000,NULL
164,Jackie Higgins,2026,NULL,NULL,3740225.48000000,NULL
165,Alma Hutchinson,2026,NULL,NULL,3181793.67000000,NULL
166,Verna Krause,2026,NULL,NULL,2140173.42350000,NULL
170,Christina Ellis,2026,NULL,NULL,1311379.65000000,NULL
172,Michael Brown,2026,NULL,NULL,3265769.02550000,NULL
173,Linda Jones,2026,NULL,NULL,2516759.58000000,NULL
175,Daron Hess,2026,NULL,NULL,362197.50000000,NULL
176,Rolland Buck,2026,NULL,NULL,1004512.63000000,NULL
177,Terry Ford,2026,NULL,NULL,862883.82000000,NULL
178,Elma Salinas,2026,NULL,NULL,151919.52000000,NULL
179,Connor Ortiz,2026,NULL,NULL,1941723.71000000,NULL
180,Lynnette Donaldson,2026,NULL,NULL,2313322.33950000,NULL
181,Kyle Hamilton,2026,NULL,NULL,10672993.49000000,NULL
182,Alan Pierce,2026,NULL,NULL,2465819.55000000,NULL
183,Shelley Ericksen,2026,NULL,NULL,1292483.79000000,NULL
185,Adam Coleman,2026,NULL,NULL,148262.04050000,NULL
186,Noreen Yates,2026,NULL,NULL,1549061.59000000,NULL
187,Tami Mclean,2026,NULL,NULL,1967231.52000000,NULL
189,Madeline Mays,2026,NULL,NULL,1085887.68000000,NULL
192,Christian Carpenter,2026,NULL,NULL,1354664.61000000,NULL
196,Rocco Brennan,2026,NULL,NULL,3682324.29000000,NULL
197,Verna Krause,2026,NULL,NULL,1978157.37000000,NULL
199,Dolly Lambert,2026,NULL,NULL,1590111.68000000,NULL
200,Andre Hampton,2026,NULL,NULL,423129.83850000,NULL
201,Rudy Sutton,2026,NULL,NULL,3356555.16000000,NULL
204,Garry Huff,2026,NULL,NULL,2457055.68000000,NULL
205,Miriam Berg,2026,NULL,NULL,3191779.94900000,NULL
206,Theresa Austin,2026,NULL,NULL,1608159.80000000,NULL
208,Daniel Lee,2026,NULL,NULL,3745872.44100000,NULL
211,Teri Valencia,2026,NULL,NULL,784391.71000000,NULL
214,Rufus Sutton,2026,NULL,NULL,3384057.59000000,NULL
215,Rolando Hammond,2026,NULL,NULL,96690.99000000,NULL
216,Marie Watkins,2026,NULL,NULL,636126.17900000,NULL
217,Catherine Hughes,2026,NULL,NULL,256175.82300000,NULL
218,Salvatore Odonnell,2026,NULL,NULL,689023.68000000,NULL
219,Ollie Barton,2026,NULL,NULL,3621003.18000000,NULL
221,Jaime Booker,2026,NULL,NULL,1866347.73000000,NULL
222,Hilda Blake,2026,NULL,NULL,1137947.86000000,NULL
224,Ann Marshall,2026,NULL,NULL,248567.97000000,NULL
226,Aaron Powell,2026,NULL,NULL,259161.02800000,NULL
227,Evelyn Fisher,2026,NULL,NULL,548833.81000000,NULL
229,Dino Decker,2026,NULL,NULL,218591.56000000,NULL
230,Eunice Conley,2026,NULL,NULL,1556099.50000000,NULL
231,Grant Sutton,2026,NULL,NULL,2106002.49000000,NULL
234,Anna Ortiz,2026,NULL,NULL,1547189.54000000,NULL
238,Estelle Hays,2026,NULL,NULL,1402695.39000000,NULL
239,Devin Burton,2026,NULL,NULL,829401.86000000,NULL
240,Joann Sullivan,2026,NULL,NULL,458409.90000000,NULL
241,Stephanie Roberts,2026,NULL,NULL,3235502.29000000,NULL
242,Vernon Hood,2026,NULL,NULL,3671850.52950000,NULL
244,Giovanni Koch,2026,NULL,NULL,1865837.74000000,NULL
247,Debra Bennett,2026,NULL,NULL,2654202.92800000,NULL
248,Russell Duncan,2026,NULL,NULL,2201973.77000000,NULL
249,Alma Hutchinson,2026,NULL,NULL,694339.80000000,NULL
250,Lamont Velez,2026,NULL,NULL,1813371.78000000,NULL
251,Rodolfo Gallagher,2026,NULL,NULL,582495.92000000,NULL
254,Beverly Weaver,2026,NULL,NULL,531725.74500000,NULL
256,Wilbert Lambert,2026,NULL,NULL,3380167.28000000,NULL
257,Winifred Bender,2026,NULL,NULL,6862318.78000000,NULL
258,Lucille Calderon,2026,NULL,NULL,138257.85000000,NULL
260,Freddie Rubio,2026,NULL,NULL,3968.93000000,NULL
261,Daren Booth,2026,NULL,NULL,1125134.67000000,NULL
263,Julie Bell,2026,NULL,NULL,3503071.45000000,NULL
265,Garrett Huff,2026,NULL,NULL,280724.85000000,NULL
266,Lillian Berry,2026,NULL,NULL,759296.81000000,NULL
267,Rosie Mora,2026,NULL,NULL,2085860.54000000,NULL
270,Dino Decker,2026,NULL,NULL,70461.49800000,NULL
272,Clark Doyle,2026,NULL,NULL,4546701.21000000,NULL
273,Lillian Berry,2026,NULL,NULL,6145789.09000000,NULL
274,Lana Middleton,2026,NULL,NULL,429209.95000000,NULL
275,Alexander Gray,2026,NULL,NULL,892559.76000000,NULL
276,Devin Burton,2026,NULL,NULL,657583.48000000,NULL
279,Dewayne Solis,2026,NULL,NULL,2087986.35050000,NULL
280,Denise Grant,2026,NULL,NULL,1254359.08450000,NULL
281,Nina Browning,2026,NULL,NULL,4374860.43000000,NULL
282,Thomas Anderson,2026,NULL,NULL,964837.08200000,NULL
283,Hilda Blake,2026,NULL,NULL,1226162.49000000,NULL
284,Derek Bishop,2026,NULL,NULL,4097044.35000000,NULL
285,Walter Patterson,2026,NULL,NULL,2603437.69000000,NULL
286,Marshall Barton,2026,NULL,NULL,1308077.10600000,NULL
290,Bettie Berg,2026,NULL,NULL,305989.96000000,NULL
292,Robin Winters,2026,NULL,NULL,3361634.63000000,NULL
293,Julia Ruiz,2026,NULL,NULL,45114.65000000,NULL
294,Kurtis Tate,2026,NULL,NULL,2192255.64000000,NULL
295,Rashad Villarreal,2026,NULL,NULL,9367536.98000000,NULL
298,Darnell Sharp,2026,NULL,NULL,1444079.76000000,NULL
299,Betty White,2026,NULL,NULL,1136704.57000000,NULL
300,Leticia Klein,2026,NULL,NULL,1943291.74000000,NULL
301,Eric Cook,2026,NULL,NULL,4978660.59550000,NULL
303,Solomon Wilkins,2026,NULL,NULL,477329.86000000,NULL
304,Troy Joseph,2026,NULL,NULL,2203390.71000000,NULL
305,Elva Roach,2026,NULL,NULL,1759085.79000000,NULL
306,Moshe Stein,2026,NULL,NULL,1467679.80000000,NULL
307,Luther Heath,2026,NULL,NULL,6127935.08000000,NULL
308,Kevin Green,2026,NULL,NULL,3816970.25000000,NULL
309,Jennie Salinas,2026,NULL,NULL,529577.94000000,NULL
310,Ola Baxter,2026,NULL,NULL,2904029.78550000,NULL
312,Rolando Hammond,2026,NULL,NULL,9439.80000000,NULL
314,Derek Bishop,2026,NULL,NULL,2275549.75000000,NULL
319,Samuel Watson,2026,NULL,NULL,3041852.44000000,NULL
320,Carlos Graves,2026,NULL,NULL,3690967.57000000,NULL
324,Ricardo Tapia,2026,NULL,NULL,1072035.83550000,NULL
325,Dixie Potter,2026,NULL,NULL,2184450.50000000,NULL
